"","Point","E","N","Elevation","Code","SurveyID","Year","Period","TagID","RiffleID","Site","TagSize_mm","A_Axis_mm","B_Axis_mm","B_Axis_ft","C_Axis_mm","Gravelometer_mm","Weight_g","Particle_Class","Size_Class","Size_Class2","Distance_ft","Distance_m","Field_Movement","Moved_1PD","Moved_2PD","Hiding","Embedded","Buried","Notes"
"1144",50786,2806081.628,1266553.722,NA,"PITRCK","Relocate 2024",2024,"After",228000607533,"1","Riffle 1",23,89,65,0.2132546,52,"64",400,"Gravel","VCG2","VCG",77.86,23.731728,0,1,1,0,0,0,"M34 Detection Only."
"1145",50787,2806229.72,1266567.87,7458.62,"PITRCK","Relocate 2024",2024,"After",230000111510,"1","Riffle 1",32,460,230,0.7545932,125,"256",17100,"Cobble","LC2","LC",0.22,0.067056,0,0,0,1,0,0,""
"1146",50788,2806223.66,1266572.53,7458.4,"PITRCK","Relocate 2024",2024,"After",230000111624,"1","Riffle 1",32,157,152,0.49868768,82,"180",2584,"Cobble","LC1","LC",8.02,2.444496,1,1,1,1,0,0,""
"1147",50789,2806175.115,1266589.421,NA,"PITRCK","Relocate 2024",2024,"After",230000111677,"1","Riffle 1",32,90,78,0.25590552,69,"90",608,"Cobble","SC1","SC",34.72,10.582656,0,1,1,0,0,0,"M34 Detection Only."
"1148",50790,2806229.9,1266586.21,7457.94,"PITRCK","Relocate 2024",2024,"After",230000111548,"1","Riffle 1",32,90,76,0.24934384,52,"90",530,"Cobble","SC1","SC",0.46,0.140208,1,1,0,0,0,1,""
"1149",50791,2806216.66,1266594.29,7457.66,"PITRCK","Relocate 2024",2024,"After",230000111570,"1","Riffle 1",32,218,94,0.30839896,50,"128",2142,"Cobble","SC2","SC",4.98,1.517904,1,1,1,1,0,0,""
"1150",50792,2806227.34,1266601.47,7457.89,"PITRCK","Relocate 2024",2024,"After",230000111716,"1","Riffle 1",32,129,116,0.38057744,60,"128",1338,"Cobble","SC2","SC",0.12,0.036576,0,0,0,1,0,0,""
"1151",50793,2806225.42,1266607.87,7458.57,"PITRCK","Relocate 2024",2024,"After",230000111507,"1","Riffle 1",32,331,236,0.77427824,143,"256",11400,"Cobble","LC2","LC",0.3,0.09144,1,0,0,0,0,0,""
"1152",50795,2806219.4,1266616.72,7458.17,"PITRCK","Relocate 2024",2024,"After",230000111594,"1","Riffle 1",32,135,67,0.21981628,55,"90",911,"Cobble","SC1","SC",0.05,0.01524,0,0,0,0,0,1,""
"1153",50797,2806221.94,1266628.97,7458.4,"PITRCK","Relocate 2024",2024,"After",230000111567,"1","Riffle 1",32,128,104,0.34120736,33,"90",645,"Cobble","SC1","SC",0.1,0.03048,0,0,0,0,0,1,""
"1154",50799,2806148.92,1266610.84,7458.49,"PITRCK","Relocate 2024",2024,"After",230000111648,"1","Riffle 1",32,101,88,0.28871392,34,"90",508,"Cobble","SC1","SC",0.17,0.051816,0,0,0,0,0,1,""
"1155",50800,2804575.76,1266602.81,7454.97,"PITRCK","Relocate 2024",2024,"After",230000111599,"2A","Riffle 2",32,135,120,0.3937008,75,"128",1877,"Cobble","SC2","SC",0.34,0.103632,1,0,0,0,0,0,""
"1156",50801,2803567.14,1266622.98,7448.45,"PITRCK","Relocate 2024",2024,"After",228000607528,"2A","Riffle 2",23,84,69,0.22637796,41,"64",409,"Gravel","VCG2","VCG",0.07,0.021336,0,0,0,0,0,1,"Approximate recap location."
"1157",50802,2804567.28,1266592.78,7454.54,"PITRCK","Relocate 2024",2024,"After",230000111738,"2A","Riffle 2",32,140,110,0.3608924,77,"128",1999,"Cobble","SC2","SC",0.3,0.09144,1,0,0,1,0,0,""
"1158",50804,2803117.77,1266475.2,7448.7,"PITRCK","Relocate 2024",2024,"After",228000607576,"2A","Riffle 2",23,104,64,0.20997376,43,"64",599,"Gravel","VCG2","VCG",NA,NA,1,NA,NA,0,0,1,""
"1159",50805,2804614.44,1266585.85,7454.83,"PITRCK","Relocate 2024",2024,"After",230000111634,"2A","Riffle 2",32,367,215,0.7053806,128,"256",16700,"Cobble","LC2","LC",0.63,0.192024,1,0,0,0,0,0,""
"1160",50807,2803614.74,1266656.69,7448.45,"PITRCK","Relocate 2024",2024,"After",230000111658,"2A","Riffle 2",32,90,83,0.27230972,56,"90",732,"Cobble","SC1","SC",786.76,239.804448,1,1,1,0,0,0,""
"1161",50809,2804495.513,1266566.166,NA,"PITRCK","Relocate 2024",2024,"After",228000607558,"2A","Riffle 2",23,88,73,0.23950132,38,"64",444,"Gravel","VCG2","VCG",55.03,16.773144,0,1,1,0,0,0,"M34 Detection Only."
"1162",50811,2804626.5,1266556.36,7456.21,"PITRCK","Relocate 2024",2024,"After",230000111645,"2A","Riffle 2",32,134,101,0.33136484,91,"128",2037,"Cobble","SC2","SC",0.92,0.280416,1,1,1,0,0,0,""
"1163",50812,2804604.58,1266552.81,7456.02,"PITRCK","Relocate 2024",2024,"After",228000607564,"2A","Riffle 2",23,108,64,0.20997376,45,"64",477,"Gravel","VCG2","VCG",0.31,0.094488,1,1,0,0,0,0,""
"1164",50814,2804603.93,1266563.64,7455.43,"PITRCK","Relocate 2024",2024,"After",230000111719,"2A","Riffle 2",32,165,110,0.3608924,61,"128",1712,"Cobble","SC2","SC",0.11,0.033528,0,0,0,0,0,0,""
"1165",50816,2802850.65,1266275.04,7448.65,"PITRCK?","Relocate 2024",2024,"After",228000607506,"2A","Riffle 2",23,87,72,0.23622048,35,"64",423,"Gravel","VCG2","VCG",NA,NA,0,NA,NA,0,0,0,"Survey Point 146502."
"1166",50817,2803790.37,1266665.66,7448.77,"PITRCK","Relocate 2024",2024,"After",230000111694,"2A","Riffle 2",32,150,109,0.35761156,88,"128",1738,"Cobble","SC2","SC",NA,NA,1,NA,NA,0,0,0,""
"1167",50818,2804600.25,1266586.93,7454.75,"PITRCK","Relocate 2024",2024,"After",230000111729,"2A","Riffle 2",32,346,280,0.9186352,115,">256",21300,"Boulder","SB1","SB",0.04,0.012192,0,0,0,0,0,0,""
"1168",50819,2803784.89,1266659.78,7448.76,"PITRCK","Relocate 2024",2024,"After",230000111660,"2A","Riffle 2",32,112,87,0.28543308,57,"90",727,"Cobble","SC1","SC",800.25,243.9162,1,1,1,0,0,1,""
"1169",50821,2804578.32,1266600.87,7455.07,"PITRCK","Relocate 2024",2024,"After",230000111629,"2A","Riffle 2",32,155,132,0.43307088,54,"128",1834,"Cobble","SC2","SC",0.34,0.103632,1,0,0,0,0,0,""
"1170",50822,2804452.07,1266569.66,7453.42,"PITRCK","Relocate 2024",2024,"After",226001370257,"2A","Riffle 2",12,26,20,0.0656168,9,"16",4.179,"Gravel","MG2","MG",101.96,31.077408,1,1,1,0,0,1,""
"1171",50823,2803326.65,1266565.48,7448.93,"PITRCK","Relocate 2024",2024,"After",230000111718,"2A","Riffle 2",32,85,72,0.23622048,57,"90",509,"Cobble","SC1","SC",1141.64,347.971872,1,1,1,0,0,0,""
"1172",50825,2804573.74,1266610.26,7455.3,"PITRCK","Relocate 2024",2024,"After",230000111603,"2A","Riffle 2",32,181,125,0.410105,100,"128",3827,"Cobble","SC2","SC",0.18,0.054864,0,0,0,0,0,0,""
"1173",50826,2803866.44,1266671.17,7450.33,"PITRCK","Relocate 2024",2024,"After",231000039788,"2A","Riffle 2",14,51,36,0.11811024,18,"32",65,"Gravel","CG2","CG",475.64,144.975072,1,1,1,0,0,1,""
"1174",50827,2804554.82,1266592.03,7454.49,"PITRCK","Relocate 2024",2024,"After",230000111605,"2A","Riffle 2",32,140,121,0.39698164,59,"128",1380,"Cobble","SC2","SC",0.23,0.070104,0,0,0,0,0,0,""
"1175",50828,2804572.6,1266594.15,7455.32,"PITRCK","Relocate 2024",2024,"After",230000111515,"2A","Riffle 2",32,395,265,0.8694226,205,"362",27100,"Boulder","SB1","SB",1.44,0.438912,1,1,0,0,0,0,""
"1176",50829,2804564.74,1266582.15,7454.46,"PITRCK","Relocate 2024",2024,"After",230000111586,"2A","Riffle 2",32,135,97,0.31824148,68,"128",1766,"Cobble","SC2","SC",2.01,0.612648,1,1,1,0,0,0,""
"1177",50830,2803112.08,1266390.12,7449.05,"PITRCK","Relocate 2024",2024,"After",230000111583,"2A","Riffle 2",32,85,61,0.20013124,55,"90",493,"Cobble","SC1","SC",1306.02,398.074896,1,1,1,0,0,0,""
"1178",50832,2804543.24,1266564.09,7454.44,"PITRCK","Relocate 2024",2024,"After",230000111547,"2A","Riffle 2",32,168,111,0.36417324,53,"90",1488,"Cobble","SC1","SC",15.89,4.843272,1,1,1,0,0,0,""
"1179",50835,2803959.02,1266624.54,7451.71,"PITRCK","Relocate 2024",2024,"After",230000111671,"2A","Riffle 2",32,110,93,0.30511812,42,"90",657,"Cobble","SC1","SC",622.27,189.667896,1,1,1,0,0,1,""
"1180",50836,2804576.89,1266551.26,7455.33,"PITRCK","Relocate 2024",2024,"After",230000111621,"2A","Riffle 2",32,118,79,0.25918636,65,"90",1151,"Cobble","SC1","SC",0.17,0.051816,0,0,0,0,0,0,""
"1181",50837,2804509.88,1266596.25,7455.8,"PITRCK","Relocate 2024",2024,"After",230000111657,"2A","Riffle 2",32,100,72,0.23622048,42,"64",379,"Gravel","VCG2","VCG",7.12,2.170176,1,1,1,0,0,0,""
"1182",50839,2804519.62,1266585.13,7454.82,"PITRCK","Relocate 2024",2024,"After",230000111709,"2A","Riffle 2",32,201,182,0.59711288,58,"180",3584,"Cobble","LC1","LC",0.34,0.103632,1,0,0,0,0,0,""
"1183",50840,2803868.54,1266660.74,7450.53,"PITRCK","Relocate 2024",2024,"After",231000039715,"2A","Riffle 2",14,61,31,0.10170604,17,"32",42,"Gravel","CG2","CG",340.2,103.69296,1,1,1,0,0,1,""
"1184",50842,2803796.613,1266674.775,NA,"PITRCK","Relocate 2024",2024,"After",230000111732,"2A","Riffle 2",32,210,158,0.51837272,107,"180",3929,"Cobble","LC1","LC",704.58,214.755984,0,1,1,0,0,0,"M34 Detection Only."
"1185",50843,2804525,1266563.08,7454.07,"PITRCK","Relocate 2024",2024,"After",230000111587,"2A","Riffle 2",32,320,235,0.7709974,105,"256",11600,"Cobble","LC2","LC",0.3,0.09144,1,0,0,0,0,0,""
"1186",50844,2803657.67,1266626.27,7448.41,"PITRCK","Relocate 2024",2024,"After",228000607539,"2A","Riffle 2",23,110,63,0.20669292,31,"64",372,"Gravel","VCG2","VCG",824.73,251.377704,1,1,1,0,0,0,""
"1187",50845,2804496.16,1266541.93,7453.21,"PITRCK","Relocate 2024",2024,"After",230000111602,"2A","Riffle 2",32,178,155,0.5085302,48,"180",2087,"Cobble","LC1","LC",3.48,1.060704,1,1,1,0,0,0,""
"1188",50847,2804489.98,1266541.91,7453.05,"PITRCK","Relocate 2024",2024,"After",228000607569,"2A","Riffle 2",23,99,78,0.25590552,44,"64",493,"Gravel","VCG2","VCG",3.3,1.00584,1,1,1,0,0,0,""
"1189",50848,2803575.08,1266619.59,7448.39,"PITRCK","Relocate 2024",2024,"After",228000607561,"2A","Riffle 2",23,106,53,0.17388452,49,"64",350,"Gravel","VCG2","VCG",686.07,209.114136,1,1,1,0,0,0,""
"1190",50849,2804515.43,1266536.01,7454.96,"PITRCK","Relocate 2024",2024,"After",228000607547,"2A","Riffle 2",23,80,70,0.2296588,43,"64",370,"Gravel","VCG2","VCG",2.74,0.835152,1,1,1,0,0,0,""
"1191",50850,2804253.34,1266614.14,7453.75,"PITRCK","Relocate 2024",2024,"After",228000607511,"2B","Riffle 2",23,120,75,0.246063,50,"64",466,"Gravel","VCG2","VCG",0.32,0.097536,0,1,0,0,0,1,"Approximate recap location."
"1192",50851,2804251.34,1266610.42,7453.39,"PITRCK","Relocate 2024",2024,"After",228000607570,"2B","Riffle 2",23,75,63,0.20669292,48,"64",338,"Gravel","VCG2","VCG",0.48,0.146304,1,1,1,0,0,1,""
"1193",50852,2804234.46,1266614.19,7453.75,"PITRCK","Relocate 2024",2024,"After",231000039736,"2B","Riffle 2",14,49,36,0.11811024,20,"32",55.5,"Gravel","CG2","CG",11.4,3.47472,1,1,1,0,0,1,""
"1194",50853,2803768.79,1266651.14,7448.38,"PITRCK","Relocate 2024",2024,"After",230000111669,"2B","Riffle 2",32,151,137,0.44947508,65,"128",2083,"Cobble","SC2","SC",0.28,0.085344,0,0,0,0,0,1,"Approximate recap location."
"1195",50854,2803530.22,1266641.3,7448.57,"PITRCK","Relocate 2024",2024,"After",230000111584,"2B","Riffle 2",32,145,141,0.46259844,67,"128",2105,"Cobble","SC2","SC",NA,NA,1,NA,NA,0,0,1,"Approximate recap location."
"1196",50855,2803790.85,1266630.84,7448.64,"PITRCK","Relocate 2024",2024,"After",230000298004,"2B","Riffle 2",32,285,182,0.59711288,120,"256",11600,"Cobble","LC2","LC",19.75,6.0198,1,1,1,0,0,0,""
"1197",50856,2803471.4,1266663.62,7449,"PITRCK","Relocate 2024",2024,"After",228000607554,"2B","Riffle 2",23,81,64,0.20997376,30,"64",213,"Gravel","VCG2","VCG",NA,NA,1,NA,NA,0,0,1,"Approximate recap location."
"1198",50857,2803807.48,1266652.94,7449.13,"PITRCK","Relocate 2024",2024,"After",230000111568,"2B","Riffle 2",32,133,87,0.28543308,49,"90",784,"Cobble","SC1","SC",NA,NA,1,NA,NA,0,0,1,"Approximate recap location."
"1199",50859,2803938.22,1266623.01,7451.33,"PITRCK","Relocate 2024",2024,"After",231000039740,"2B","Riffle 2",14,50,33,0.10826772,20,"32",41,"Gravel","CG2","CG",0.92,0.280416,1,1,1,0,0,1,""
"1200",50860,2803749.682,1266651.103,NA,"PITRCK","Relocate 2024",2024,"After",209000133190,"2B","Riffle 2",23,84,64,0.20997376,35,"64",376.5,"Gravel","VCG2","VCG",20.61,6.281928,0,1,1,0,0,0,"M34 Detection. Replacement rock for 228000607545, which was previously deployed in riffle 2 but NEVER RECOVERED"
"1201",50862,2803694.35,1266666.42,7448.2,"PITRCK","Relocate 2024",2024,"After",228000607527,"2B","Riffle 2",23,70,74,0.24278216,55,"64",425,"Gravel","VCG2","VCG",464.58,141.603984,1,1,1,0,0,0,""
"1202",50863,2803547.71,1266645.05,7448.62,"PITRCK","Relocate 2024",2024,"After",230000111606,"2B","Riffle 2",32,147,108,0.35433072,64,"128",1636,"Cobble","SC2","SC",59.39,18.102072,1,1,1,0,0,0,""
"1203",50865,2803825.98,1266657.84,7450.26,"PITRCK","Relocate 2024",2024,"After",230000111572,"2B","Riffle 2",32,162,104,0.34120736,67,"128",1710,"Cobble","SC2","SC",105.94,32.290512,1,1,1,0,0,0,""
"1204",50867,2803516.68,1266659.98,7448.31,"PITRCK","Relocate 2024",2024,"After",230000298005,"2B","Riffle 2",32,183,158,0.51837272,100,"256",4300,"Cobble","LC2","LC",0.09,0.027432,0,0,0,0,0,1,"Approximate recap location."
"1205",50868,2804146.52,1266631.66,7453.02,"PITRCK","Relocate 2024",2024,"After",230000111522,"2B","Riffle 2",32,295,250,0.82021,174,"256",16100,"Cobble","LC2","LC",0.22,0.067056,0,0,0,1,0,0,""
"1206",50869,2803118.49,1266449.55,7449.78,"PITRCK","Relocate 2024",2024,"After",228000607504,"2B","Riffle 2",23,77,65,0.2132546,40,"64",362,"Gravel","VCG2","VCG",449.17,136.907016,1,1,1,0,0,1,""
"1207",50870,2802722.98,1266159.33,7447.49,"PITRCK?","Relocate 2024",2024,"After",228000607514,"2B","Riffle 2",23,139,64,0.20997376,54,"64",813,"Gravel","VCG2","VCG",NA,NA,0,NA,NA,0,0,0,"M34 Detection."
"1208",50871,2803754.71,1266647,7448.35,"PITRCK","Relocate 2024",2024,"After",230000111504,"2B","Riffle 2",32,166,128,0.41994752,81,"128",2127,"Cobble","SC2","SC",0.3,0.09144,0,0,0,0,0,1,"Approximate recap location."
"1209",50874,2803122.93,1266464.18,7448.76,"PITRCK","Relocate 2024",2024,"After",228000607540,"2B","Riffle 2",23,100,67,0.21981628,46,"64",506,"Gravel","VCG2","VCG",NA,NA,1,NA,NA,0,0,1,"Approximate recap location."
"1210",50875,2803145.47,1266458.17,7448.02,"PITRCK","Relocate 2024",2024,"After",228000607526,"2B","Riffle 2",23,117,74,0.24278216,43,"64",561,"Gravel","VCG2","VCG",NA,NA,1,NA,NA,0,0,1,"Approximate recap location."
"1211",50876,2804171.16,1266637.54,7453.5,"PITRCK","Relocate 2024",2024,"After",230000298012,"2B","Riffle 2",32,193,120,0.3937008,84,"256",4900,"Cobble","LC2","LC",1.88,0.573024,1,1,1,0,0,0,""
"1212",50878,2804190.46,1266621.47,7453.72,"PITRCK","Relocate 2024",2024,"After",230000111666,"2B","Riffle 2",32,321,290,0.9514436,200,">256",18300,"Boulder","SB1","SB",0.39,0.118872,0,0,0,0,0,0,""
"1213",50879,2803095.265,1266474.142,NA,"PITRCK","Relocate 2024",2024,"After",228000607572,"2B","Riffle 2",23,75,68,0.22309712,37,"64",300,"Gravel","VCG2","VCG",NA,NA,0,NA,NA,0,0,0,"M34 Detection Only."
"1214",50880,2803651.37,1266642.54,7448.57,"PITRCK","Relocate 2024",2024,"After",230000111705,"2B","Riffle 2",32,160,84,0.27559056,69,"90",1747,"Cobble","SC1","SC",39.66,12.088368,1,1,1,0,0,0,""
"1215",50883,2804003.55,1266655.93,7451.43,"PITRCK","Relocate 2024",2024,"After",230000111508,"2B","Riffle 2",32,256,214,0.70209976,190,"256",16900,"Cobble","LC2","LC",NA,NA,1,NA,NA,0,0,0,""
"1216",50885,2803846.1,1266650.86,7450.05,"PITRCK","Relocate 2024",2024,"After",230000111703,"2B","Riffle 2",32,114,85,0.2788714,37,"90",604,"Cobble","SC1","SC",NA,NA,1,NA,NA,0,0,1,"Approximate recap location."
"1217",50887,2802849.2,1266239.1,7447.61,"PITRCK","Relocate 2024",2024,"After",230000111696,"2B","Riffle 2",32,103,89,0.29199476,59,"90",759,"Cobble","SC1","SC",NA,NA,1,NA,NA,0,0,1,"Approximate recap location."
"1218",50891,2803441.12,1266630.77,7448.29,"PITRCK","Relocate 2024",2024,"After",230000111604,"2B","Riffle 2",32,195,62,0.20341208,56,"90",1437,"Cobble","SC1","SC",1.47,0.448056,1,1,1,0,0,1,"Approximate recap location."
"1219",50893,2804144.99,1266630.25,7453.22,"PITRCK","Relocate 2024",2024,"After",230000111726,"2B","Riffle 2",32,330,285,0.9350394,138,"362",32000,"Boulder","SB1","SB",0.05,0.01524,0,0,0,0,0,0,""
"1220",50894,2803279.76,1266545.24,7448.9,"PITRCK","Relocate 2024",2024,"After",230000111681,"2B","Riffle 2",32,100,65,0.2132546,55,"90",572,"Cobble","SC1","SC",NA,NA,1,NA,NA,0,0,1,""
"1221",50895,2803780.61,1266640.03,7448.29,"PITRCK","Relocate 2024",2024,"After",230000111638,"2B","Riffle 2",32,165,133,0.43635172,106,"128",3239,"Cobble","SC2","SC",2.06,0.627888,1,1,1,0,0,1,"Approximate recap location."
"1222",50897,2803464.74,1266629.19,7448.2,"PITRCK","Relocate 2024",2024,"After",230000111673,"2B","Riffle 2",32,139,96,0.31496064,75,"128",1437,"Cobble","SC2","SC",0.87,0.265176,1,1,1,0,0,1,"Approximate recap location."
"1223",50899,2804171.33,1266643.08,7453.9,"PITRCK","Relocate 2024",2024,"After",230000111664,"2B","Riffle 2",32,116,88,0.28871392,67,"90",904,"Cobble","SC1","SC",6.43,1.959864,1,1,1,0,0,0,""
"1224",50900,2805198.16,1266508.89,7457.85,"PITRCK","Relocate 2024",2024,"After",209000133204,"GA1","GravelAug",23,66,55,0.1804462,45,"64",207.5,"Gravel","VCG2","VCG",0.2,0.06096,1,1,0,0,0,0,""
"1225",50901,2805209.21,1266503.73,7457.62,"PITRCK","Relocate 2024",2024,"After",231000039712,"GA1","GravelAug",14,45,36,0.11811024,25,"32",54.5,"Gravel","CG2","CG",2.05,0.62484,1,1,1,0,0,0,""
"1226",50902,2805214.9,1266496.86,7457.63,"PITRCK","Relocate 2024",2024,"After",209000133209,"GA1","GravelAug",23,124,118,0.38713912,87,"128",1659.5,"Cobble","SC2","SC",0.08,0.024384,0,0,0,0,0,0,""
"1227",50903,2805192.02,1266516.49,7456.79,"PITRCK","Relocate 2024",2024,"After",209000133181,"GA1","GravelAug",23,115,81,0.26574804,58,"90",893,"Cobble","SC1","SC",0.48,0.146304,1,1,0,0,0,0,""
"1228",50905,2805185.87,1266503.11,7457.69,"PITRCK","Relocate 2024",2024,"After",230000298006,"GA1","GravelAug",32,264,167,0.54790028,82,"256",8600,"Cobble","LC2","LC",4.65,1.41732,1,1,1,0,0,0,""
"1229",50906,2805177.86,1266497.94,7454.96,"PITRCK","Relocate 2024",2024,"After",209000133155,"GA1","GravelAug",23,118,85,0.2788714,39,"90",868,"Cobble","SC1","SC",0.28,0.085344,1,1,0,0,0,0,""
"1230",50908,2805162.01,1266514.7,7456.9,"PITRCK","Relocate 2024",2024,"After",209000133126,"GA1","GravelAug",23,196,92,0.30183728,78,"128",2591,"Cobble","SC2","SC",0.42,0.128016,1,1,0,0,0,0,""
"1231",50909,2805158.4,1266509.75,7455.36,"PITRCK","Relocate 2024",2024,"After",209000133194,"GA1","GravelAug",23,85,66,0.21653544,42,"64",348,"Gravel","VCG2","VCG",3.7,1.12776,1,1,1,0,0,0,""
"1232",50910,2804793.89,1266584.56,7454.11,"PITRCK","Relocate 2024",2024,"After",209000133134,"GA2","GravelAug",23,63,51,0.16732284,34,"64",157,"Gravel","VCG2","VCG",0.27,0.082296,0,1,0,0,0,1,"Approximate recap location."
"1233",50912,2803750.73,1266647.38,7448.79,"PITRCK","Relocate 2024",2024,"After",209000133192,"GA2","GravelAug",32,117,105,0.3444882,60,"128",1101,"Cobble","SC2","SC",941.46,286.957008,1,1,1,0,0,0,""
"1234",50919,2803709.71,1266658.12,7448.37,"PITRCK","Relocate 2024",2024,"After",209000133137,"GA4","GravelAug",23,165,74,0.24278216,64,"90",1338.5,"Cobble","SC1","SC",612.95,186.82716,1,1,1,0,0,0,""
"1235",50920,2804135.55,1266641.11,7452.73,"PITRCK","Relocate 2024",2024,"After",209000133179,"GA4","GravelAug",23,84,58,0.19028872,47,"64",371,"Gravel","VCG2","VCG",600.98,183.178704,1,1,1,0,0,0,""
"1236",50921,2804482.96,1266576.41,7454.21,"PITRCK","Relocate 2024",2024,"After",209000133147,"GA5","GravelAug",23,65,61,0.20013124,41,"64",265.5,"Gravel","VCG2","VCG",25.41,7.744968,1,1,1,0,0,1,"Approximate recap location."
"1237",50922,2804657.03,1266599.67,7454.96,"PITRCK","Relocate 2024",2024,"After",230000298016,"GA5","GravelAug",32,250,175,0.574147,98,"256",9700,"Cobble","LC2","LC",2.13,0.649224,1,1,1,0,0,0,""
"1238",50924,2804584.39,1266590.95,7454.79,"PITRCK","Relocate 2024",2024,"After",209000133187,"GA5","GravelAug",23,95,94,0.30839896,40,"90",630.5,"Cobble","SC1","SC",NA,NA,1,NA,NA,0,0,0,""
"1239",50925,2802752.13,1266217.65,7445.32,"PITRCK?","Relocate 2024",2024,"After",209000133183,"GA6","GravelAug",23,81,57,0.18700788,46,"64",332,"Gravel","VCG2","VCG",NA,NA,0,NA,NA,0,0,0,"from M34, survey = 146503."
"1240",50926,2804173.79,1266623.61,7452.78,"PITRCK","Relocate 2024",2024,"After",209000133110,"GA6","GravelAug",23,131,92,0.30183728,72,"128",1429,"Cobble","SC2","SC",0.28,0.085344,0,0,0,1,0,0,""
"1241",50928,2804367.67,1266553.38,7452.89,"PITRCK","Relocate 2024",2024,"After",209000133191,"GA6","GravelAug",23,92,52,0.17060368,50,"64",543,"Gravel","VCG2","VCG",19.9,6.06552,1,1,1,0,0,1,""
"1242",50929,2804188.61,1266604.09,7452.92,"PITRCK","Relocate 2024",2024,"After",209000133151,"GA6","GravelAug",23,90,58,0.19028872,40,"64",295.5,"Gravel","VCG2","VCG",45.75,13.9446,1,1,1,0,0,1,""
"1243",50935,2803141.524,1266412.939,NA,"PITRCK","Relocate 2024",2024,"After",226001370259,"Overflow 1A","Overflow",12,22,17,0.05577428,10,"16",4.273,"Gravel","MG2","MG",NA,NA,0,NA,NA,0,0,0,"M34 Detection Only."
"1244",50939,2802889.92,1266288.08,7448.8,"PITRCK","Relocate 2024",2024,"After",226001370204,"Overflow 1A","Overflow",12,21,18,0.05905512,10,"16",5.067,"Gravel","MG2","MG",1563.11,476.435928,1,1,1,0,0,1,""
"1245",50951,2803123.51,1266408.45,7448.73,"PITRCK","Relocate 2024",2024,"After",231000039766,"GA7","GravelAug",14,38,35,0.1148294,26,"32",44,"Gravel","CG2","CG",407.56,124.224288,1,1,1,0,0,1,"Approximate recap location."
"1246",50952,2803478.23,1266595.34,7451.12,"PITRCK","Relocate 2024",2024,"After",230000111608,"GA7","GravelAug",32,160,123,0.40354332,71,"128",2236,"Cobble","SC2","SC",8.06,2.456688,1,1,1,1,0,0,""
"1247",50954,2803091.75,1266382.53,7448.81,"PITRCK","Relocate 2024",2024,"After",209000132730,"GA9","GravelAug",23,213,165,0.5413386,116,"180",6700,"Cobble","LC1","LC",17.22,5.248656,1,1,1,0,0,0,""
"1248",50956,2803095.78,1266397.8,7450.12,"PITRCK","Relocate 2024",2024,"After",230000111711,"GA9","GravelAug",32,155,106,0.34776904,45,"128",990,"Cobble","SC2","SC",6.81,2.075688,1,1,1,0,0,0,""
"1249",50959,2803036.84,1266435.56,7449.17,"PITRCK","Relocate 2024",2024,"After",230000111611,"GA8","GravelAug",32,105,76,0.24934384,43,"90",548,"Cobble","SC1","SC",21.33,6.501384,1,1,1,0,0,1,""
"1250",50962,2802562.45,1266085.26,7447.05,"PITRCK","Relocate 2024",2024,"After",228000607519,"GA11","GravelAug",23,81,64,0.20997376,41,"64",437,"Gravel","VCG2","VCG",22.83,6.958584,1,1,1,1,0,0,""
"1251",50964,2802576.73,1266071.96,7447.39,"PITRCK","Relocate 2024",2024,"After",230000111502,"GA11","GravelAug",32,148,121,0.39698164,63,"128",2125,"Cobble","SC2","SC",16.93,5.160264,1,1,1,0,0,0,""
"1252",50966,2801639.26,1265852.35,7442.63,"PITRCK","Relocate 2024",2024,"After",228000607500,"GA10","GravelAug",23,102,64,0.20997376,55,"64",373,"Gravel","VCG2","VCG",1009.82,307.793136,1,1,1,0,0,1,""
"1253",50967,2802591.97,1266171.56,7449.03,"PITRCK","Relocate 2024",2024,"After",209000132759,"GA10","GravelAug",23,185,175,0.574147,98,"180",5000,"Cobble","LC1","LC",5.98,1.822704,1,1,1,0,0,0,""
